N,P,K,temperature,humidity,ph,rainfall,main_crop,interm_crop,inter_land_cover(%),land_sustainability(%)
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango,green manure,30,17
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango,cowpea,20,10
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango,blackgram,25,13
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango,green manure,30,17
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango,cowpea,20,10
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango,blackgram,25,13
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango,green manure,30,17
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango,cowpea,20,10
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango,blackgram,25,13
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango,green manure,30,17
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango,cowpea,20,10
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango,blackgram,25,13
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango,green manure,30,17
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango,cowpea,20,10
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango,blackgram,25,13
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango,green manure,30,17
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango,cowpea,20,10
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango,blackgram,25,13
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango,green manure,30,17
40,16,35,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango,cowpea,20,10
40,16,35,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango,blackgram,25,13
40,16,35,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango,green manure,30,17
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango,cowpea,20,10
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango,blackgram,25,13
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango,green manure,30,17
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango,cowpea,20,10
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango,blackgram,25,13
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango,green manure,30,17
1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,mango,cowpea,20,10
1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,mango,blackgram,25,13
1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,mango,green manure,30,17
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,mango,cowpea,20,10
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,mango,blackgram,25,13
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,mango,green manure,30,17
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango,cowpea,20,10
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango,blackgram,25,13
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango,green manure,30,17
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango,cowpea,20,10
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango,blackgram,25,13
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango,green manure,30,17
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,mango,cowpea,20,10
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,mango,blackgram,25,13
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,mango,green manure,30,17
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango,cowpea,20,10
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango,blackgram,25,13
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango,green manure,30,17
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango,cowpea,20,10
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango,blackgram,25,13
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango,green manure,30,17
22,38,31,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango,cowpea,20,10
22,38,31,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango,blackgram,25,13
22,38,31,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango,green manure,30,17
22,18,31,30.764551500000003,47.93791463,5.956027059,90.38503469,mango,cowpea,20,10
22,18,31,30.764551500000003,47.93791463,5.956027059,90.38503469,mango,blackgram,25,13
22,18,31,30.764551500000003,47.93791463,5.956027059,90.38503469,mango,green manure,30,17
28,23,28,30.01821337,50.09831810000001,5.676032581,96.08745082,mango,cowpea,20,10
28,23,28,30.01821337,50.09831810000001,5.676032581,96.08745082,mango,blackgram,25,13
28,23,28,30.01821337,50.09831810000001,5.676032581,96.08745082,mango,green manure,30,17
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango,cowpea,20,10
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango,blackgram,25,13
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango,green manure,30,17
29,34,26,33.88004781,54.39416048,6.2739536760000005,89.29147581,mango,cowpea,20,10
29,34,26,33.88004781,54.39416048,6.2739536760000005,89.29147581,mango,blackgram,25,13
29,34,26,33.88004781,54.39416048,6.2739536760000005,89.29147581,mango,green manure,30,17
8,37,33,28.07802689,54.9640534,6.128167757000001,97.45373619,mango,cowpea,20,10
8,37,33,28.07802689,54.9640534,6.128167757000001,97.45373619,mango,blackgram,25,13
8,37,33,28.07802689,54.9640534,6.128167757000001,97.45373619,mango,green manure,30,17
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,mango,cowpea,20,10
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,mango,blackgram,25,13
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,mango,green manure,30,17
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,mango,cowpea,20,10
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,mango,blackgram,25,13
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,mango,green manure,30,17
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango,cowpea,20,10
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango,blackgram,25,13
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango,green manure,30,17
21,21,30,27.69819273,51.41593238,5.403908327999999,100.7720705,mango,cowpea,20,10
21,21,30,27.69819273,51.41593238,5.403908327999999,100.7720705,mango,blackgram,25,13
21,21,30,27.69819273,51.41593238,5.403908327999999,100.7720705,mango,green manure,30,17
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango,cowpea,20,10
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango,blackgram,25,13
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango,green manure,30,17
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango,cowpea,20,10
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango,blackgram,25,13
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango,green manure,30,17
18,26,31,32.611261400000004,47.74916499,5.418475257000001,91.10190759,mango,cowpea,20,10
18,26,31,32.611261400000004,47.74916499,5.418475257000001,91.10190759,mango,blackgram,25,13
18,26,31,32.611261400000004,47.74916499,5.418475257000001,91.10190759,mango,green manure,30,17
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,grapes,cowpea,20,9
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,grapes,green manure,25,13
13,144,204,30.7280404,82.42614055,6.092241627000001,68.38135469,grapes,cowpea,20,9
13,144,204,30.7280404,82.42614055,6.092241627000001,68.38135469,grapes,green manure,25,13
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,grapes,cowpea,20,9
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,grapes,green manure,25,13
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,grapes,cowpea,20,9
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,grapes,green manure,25,13
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,grapes,cowpea,20,9
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,grapes,green manure,25,13
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,grapes,cowpea,20,9
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,grapes,green manure,25,13
35,140,197,16.77557314,82.75241875,6.106190557000001,66.76285469,grapes,cowpea,20,9
35,140,197,16.77557314,82.75241875,6.106190557000001,66.76285469,grapes,green manure,25,13
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,grapes,cowpea,20,9
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,grapes,green manure,25,13
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes,cowpea,20,9
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes,green manure,25,13
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,grapes,cowpea,20,9
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,grapes,green manure,25,13
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,grapes,cowpea,20,9
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,grapes,green manure,25,13
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,grapes,cowpea,20,9
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,grapes,green manure,25,13
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,grapes,cowpea,20,9
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,grapes,green manure,25,13
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,grapes,cowpea,20,9
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,grapes,green manure,25,13
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,grapes,cowpea,20,9
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,grapes,green manure,25,13
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,grapes,cowpea,20,9
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,grapes,green manure,25,13
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,grapes,cowpea,20,9
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,grapes,green manure,25,13
3,136,205,17.5862944,80.84806564,6.334771461,71.40654520000002,grapes,cowpea,20,9
3,136,205,17.5862944,80.84806564,6.334771461,71.40654520000002,grapes,green manure,25,13
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,grapes,cowpea,20,9
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,grapes,green manure,25,13
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes,cowpea,20,9
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes,green manure,25,13
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,grapes,cowpea,20,9
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,grapes,green manure,25,13
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,grapes,cowpea,20,9
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,grapes,green manure,25,13
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,grapes,cowpea,20,9
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,grapes,green manure,25,13
25,121,201,30.50734778,82.71775569,5.594240602999999,70.08200379,grapes,cowpea,20,9
25,121,201,30.50734778,82.71775569,5.594240602999999,70.08200379,grapes,green manure,25,13
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,cowpea,20,9
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,green manure,25,13
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,cowpea,20,9
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,green manure,25,13
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,cowpea,20,9
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,green manure,25,13
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,cowpea,20,9
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,green manure,25,13
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,cowpea,20,9
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,green manure,25,13
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,cowpea,20,9
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,green manure,25,13
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,cowpea,20,9
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,green manure,25,13
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,cowpea,20,9
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,green manure,25,13
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,cowpea,20,9
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,green manure,25,13
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,cowpea,20,9
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,green manure,25,13
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,cowpea,20,9
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,green manure,25,13
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,cowpea,20,9
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,green manure,25,13
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,cowpea,20,9
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,green manure,25,13
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,cowpea,20,9
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,green manure,25,13
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,cowpea,20,9
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,green manure,25,13
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes,cowpea,20,9
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes,green manure,25,13
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,grapes,cowpea,20,9
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,grapes,green manure,25,13
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,grapes,cowpea,20,9
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,grapes,green manure,25,13
11,132,197,15.99050693,81.23966573,5.7343170070000005,74.40198861,grapes,cowpea,20,9
11,132,197,15.99050693,81.23966573,5.7343170070000005,74.40198861,grapes,green manure,25,13
0,137,195,22.4359017,80.18612085,6.329499832000001,65.3973168,grapes,cowpea,20,9
0,137,195,22.4359017,80.18612085,6.329499832000001,65.3973168,grapes,green manure,25,13
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,grapes,cowpea,20,9
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,grapes,green manure,25,13
31,136,197,31.11047251,83.34010951,5.653776057999999,71.43001582,grapes,cowpea,20,9
31,136,197,31.11047251,83.34010951,5.653776057999999,71.43001582,grapes,green manure,25,13
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,grapes,cowpea,20,9
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,grapes,green manure,25,13
39,139,201,41.18664903,81.01783402,5.5399808120000005,68.68895899,grapes,cowpea,20,9
39,139,201,41.18664903,81.01783402,5.5399808120000005,68.68895899,grapes,green manure,25,13
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,grapes,cowpea,20,9
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,grapes,green manure,25,13
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,grapes,cowpea,20,9
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,grapes,green manure,25,13
32,120,204,10.38004759,83.44518113,6.138958698,67.39173790000001,grapes,cowpea,20,9
32,120,204,10.38004759,83.44518113,6.138958698,67.39173790000001,grapes,green manure,25,13
12,142,203,31.3115978,82.56407013,5.972850837999999,65.01095312,grapes,cowpea,20,9
12,142,203,31.3115978,82.56407013,5.972850837999999,65.01095312,grapes,green manure,25,13
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,grapes,cowpea,20,9
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,grapes,green manure,25,13
8,139,199,29.36947679,81.53996362,6.3364266670000005,66.13442813,grapes,cowpea,20,9
8,139,199,29.36947679,81.53996362,6.3364266670000005,66.13442813,grapes,green manure,25,13
21,134,202,10.72302459,80.02130636,6.425419926,65.29821120000001,grapes,cowpea,20,9
21,134,202,10.72302459,80.02130636,6.425419926,65.29821120000001,grapes,green manure,25,13
40,140,195,14.97846952,80.49979873,6.2943956760000015,71.63437433,grapes,cowpea,20,9
40,140,195,14.97846952,80.49979873,6.2943956760000015,71.63437433,grapes,green manure,25,13
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,grapes,cowpea,20,9
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,grapes,green manure,25,13
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,grapes,cowpea,20,9
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,grapes,green manure,25,13
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes,cowpea,20,9
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes,green manure,25,13
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,grapes,cowpea,20,9
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,grapes,green manure,25,13
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,grapes,cowpea,20,9
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,grapes,green manure,25,13
22,133,201,23.81995682,80.12211649,6.00299607,67.27398640000001,grapes,cowpea,20,9
22,133,201,23.81995682,80.12211649,6.00299607,67.27398640000001,grapes,green manure,25,13
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,grapes,cowpea,20,9
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,grapes,green manure,25,13
37,135,205,11.82768186,80.2827185,5.510924848999999,74.10225057,grapes,cowpea,20,9
37,135,205,11.82768186,80.2827185,5.510924848999999,74.10225057,grapes,green manure,25,13
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,grapes,cowpea,20,9
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,grapes,green manure,25,13
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,grapes,cowpea,20,9
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,grapes,green manure,25,13
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,grapes,cowpea,20,9
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,grapes,green manure,25,13
40,132,202,24.57558351,80.70695797,5.9718130060000005,69.706113,grapes,cowpea,20,9
40,132,202,24.57558351,80.70695797,5.9718130060000005,69.706113,grapes,green manure,25,13
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,grapes,cowpea,20,9
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,grapes,green manure,25,13
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,grapes,cowpea,20,9
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,grapes,green manure,25,13
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,grapes,cowpea,20,9
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,grapes,green manure,25,13
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,grapes,cowpea,20,9
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,grapes,green manure,25,13
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,grapes,cowpea,20,9
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,grapes,green manure,25,13
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes,cowpea,20,9
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes,green manure,25,13
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,grapes,cowpea,20,9
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,grapes,green manure,25,13
8,136,201,41.65602996,82.22118237,5.6092559920000005,74.19664838,grapes,cowpea,20,9
8,136,201,41.65602996,82.22118237,5.6092559920000005,74.19664838,grapes,green manure,25,13
25,129,195,17.98667801,81.17712085,5.777271492000001,72.37127689,grapes,cowpea,20,9
25,129,195,17.98667801,81.17712085,5.777271492000001,72.37127689,grapes,green manure,25,13
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes,cowpea,20,9
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes,green manure,25,13
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,grapes,cowpea,20,9
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,grapes,green manure,25,13
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,grapes,cowpea,20,9
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,grapes,green manure,25,13
33,120,205,35.12158265,82.26890793,5.550832177999999,69.71518491,grapes,cowpea,20,9
33,120,205,35.12158265,82.26890793,5.550832177999999,69.71518491,grapes,green manure,25,13
35,125,204,19.6491772,80.15215777,6.107741787999999,73.69529586,grapes,cowpea,20,9
35,125,204,19.6491772,80.15215777,6.107741787999999,73.69529586,grapes,green manure,25,13
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,grapes,cowpea,20,9
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,grapes,green manure,25,13
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes,cowpea,20,9
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes,green manure,25,13
28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717,grapes,cowpea,20,9
28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717,grapes,green manure,25,13
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,grapes,cowpea,20,9
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,grapes,green manure,25,13
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,grapes,cowpea,20,9
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,grapes,green manure,25,13
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,grapes,cowpea,20,9
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,grapes,green manure,25,13
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes,cowpea,20,9
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes,green manure,25,13
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,grapes,cowpea,20,9
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,grapes,green manure,25,13
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,grapes,cowpea,20,9
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,grapes,green manure,25,13
14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148,grapes,cowpea,20,9
14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148,grapes,green manure,25,13
6,125,204,27.92004934,82.93262435,5.7335398070000005,69.92092839,grapes,cowpea,20,9
6,125,204,27.92004934,82.93262435,5.7335398070000005,69.92092839,grapes,green manure,25,13
32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes,cowpea,20,9
32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes,green manure,25,13
11,124,204,13.42988625,80.06633966,6.361141107000001,71.40043037,grapes,cowpea,20,9
11,124,204,13.42988625,80.06633966,6.361141107000001,71.40043037,grapes,green manure,25,13
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,grapes,cowpea,20,9
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,grapes,green manure,25,13
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,grapes,cowpea,20,9
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,grapes,green manure,25,13
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,grapes,cowpea,20,9
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,grapes,green manure,25,13
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,grapes,cowpea,20,9
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,grapes,green manure,25,13
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,grapes,cowpea,20,9
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,grapes,green manure,25,13
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon,cowpea,20,9
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon,blackgram,25,12
119,19,55,25.18780042,83.44621709,6.818261382999999,46.87420883,watermelon,cowpea,20,9
119,19,55,25.18780042,83.44621709,6.818261382999999,46.87420883,watermelon,blackgram,25,12
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,watermelon,cowpea,20,9
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,watermelon,blackgram,25,12
114,8,50,24.74631269,88.30866319,6.581587932000001,57.95826144,watermelon,cowpea,20,9
114,8,50,24.74631269,88.30866319,6.581587932000001,57.95826144,watermelon,blackgram,25,12
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,watermelon,cowpea,20,9
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,watermelon,blackgram,25,12
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,watermelon,cowpea,20,9
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,watermelon,blackgram,25,12
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,watermelon,cowpea,20,9
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,watermelon,blackgram,25,12
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,watermelon,cowpea,20,9
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,watermelon,blackgram,25,12
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,watermelon,cowpea,20,9
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,watermelon,blackgram,25,12
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,watermelon,cowpea,20,9
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,watermelon,blackgram,25,12
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,watermelon,cowpea,20,9
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,watermelon,blackgram,25,12
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,watermelon,cowpea,20,9
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,watermelon,blackgram,25,12
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,watermelon,cowpea,20,9
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,watermelon,blackgram,25,12
119,9,50,26.74550678,83.9195902,6.251286661,40.794305,watermelon,cowpea,20,9
119,9,50,26.74550678,83.9195902,6.251286661,40.794305,watermelon,blackgram,25,12
104,17,46,25.7131428,80.22972777,6.190015912000001,43.08961827,watermelon,cowpea,20,9
104,17,46,25.7131428,80.22972777,6.190015912000001,43.08961827,watermelon,blackgram,25,12
95,12,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914,watermelon,cowpea,20,9
95,12,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914,watermelon,blackgram,25,12
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,watermelon,cowpea,20,9
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,watermelon,blackgram,25,12
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,watermelon,cowpea,20,9
